run_id,scanned_at,domain,name,source,source_family,icp_tier,icp_score,signal_score,signal_trust,tags,location,batch,team_size,one_liner,description,company_url,source_url,has_api,has_mcp,outreach_priority,outreach_reason,scan_status,source_file,website_checked_at,website_status,website_active,website_http_code,website_scheme,website_final_url,website_error,website_meta_checked_at,website_title,website_meta_description,website_og_description,tag_scanned,tag_outreach_ready,tag_excluded_mcp,tag_needs_review,tag_website_active,tag_invalid_domain,tag_high_profile,tag_germany,tag_eu,tag_fintech,tag_devtools,tag_security,tag_ai,tag_data,tag_infra,tag_hr,tag_productivity,tag_b2b,priority_score,recommended_segment,master_tags,sheet_status,owner,contact_name,contact_email,linkedin_url,first_message_angle,notes,business_status_checked_at,business_status_score,business_status,business_status_confidence,business_status_reason,business_status_evidence_urls,signal_site_live,signal_brand_metadata,signal_product_surface,signal_docs_surface,signal_status_surface,signal_app_surface,signal_hiring_surface,signal_recent_content,business_status_signal_count,ecommerce_score,ecommerce_confidence,ecommerce_positive_reasons,ecommerce_negative_reasons,ecommerce_reason_summary,explicit_shopify_signal,explicit_shopify_reasons
20260313T154441Z-ad9651bb,2026-03-13 16:16:06,lazada.sg,lazada.sg,top_1m,top_1m,ICP 1,1,,,,,,,,,,/app/data/raw/top-1m.csv.zip,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:56Z,active,1,200,https,https://www.lazada.sg/,,2026-03-13T21:53:15Z,Lazada Singapore | Always The Better Price & Free Shipping,"Shop Lazada Singapore for better price on electronics, fashion, groceries & more. Enjoy LazMall, RedMart, fast & free shipping, plus COD. Effortless online shopping starts here!",,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,global_tier1,high|scanned_previous|top_1m|icp_1|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:27:42Z,13,active,high,site=active; homepage metadata present; public product/API signal present; docs/developer surface found; app/login surface found; careers/jobs surface found; recent content signal found,https://www.lazada.sg/ | https://www.lazada.sg/docs | https://www.lazada.sg/app | https://www.lazada.sg/careers | https://www.lazada.sg/blog,1,1,1,1,0,1,1,1,5,13,medium,commerce_term|category_term,,commerce_term|category_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:53:01,lemonway.com,Lemonway,speedinvest,vc_portfolio,ICP 1,6,,,Fintech & DeFi,France,2018,,Facilitating complex payments for digital platforms and e-commerce websites.,"Lemonway is a Pan-European Fintech startup dedicated to Crowdfunding platforms, e-commerce marketplaces and other companies looking for payment processing, wallet management and third-party payment in a KYC/AML-regulated framework. ‍ Lemonway’s technology solution and associated services enable banks to benefit from a very powerful real-time payment account management tool.",https://www.lemonway.com/,https://www.speedinvest.com/portfolio/,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:07Z,active,1,200,https,https://www.lemonway.com/,,2026-03-13T21:53:14Z,Lemonway - Le paiement simplifi pour votre marketplace,"La solution scurise, modulable et conforme pour simplifier les paiements de votre marketplace et de votre plateforme de financement participatif.","La solution scurise, modulable et conforme pour simplifier les paiements de votre marketplace et de votre plateforme de financement participatif.",1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,18,eu_tier1,high|scanned_previous|vc_portfolio|speedinvest|icp_1|eu|verified_api_no_mcp|website_active|fintech,,,,,,,,2026-03-13T23:27:42Z,14,active,high,site=active; homepage metadata present; public product/API signal present; docs/developer surface found; status surface found; app/login surface found; careers/jobs surface found; recent content signal found,https://www.lemonway.com/ | https://www.lemonway.com/docs | https://status.lemonway.com | https://www.lemonway.com/app | https://www.lemonway.com/careers | https://www.lemonway.com/blog,1,1,1,1,1,1,1,1,5,13,medium,commerce_term|marketplace_term,,commerce_term|marketplace_term,0,
20260313T104339Z-165a0986,2026-03-13 10:43:56,momox.de,Momox,point_nine,vc_portfolio,ICP 2,9,,,Consumer,"Berlin, Germany",Seed,,"Momox (one of Christoph's angel investments before starting P9) is Europe’s leading re-commerce platform for used books, media, and fashion. Founded in 2004 in Berlin, it buys items online at fixed prices and resells them via storefronts like medimops, extending product lifecycles and promoting circular consumption.","Momox (one of Christoph's angel investments before starting P9) is Europe’s leading re-commerce platform for used books, media, and fashion. Founded in 2004 in Berlin, it buys items online at fixed prices and resells them via storefronts like medimops, extending product lifecycles and promoting circular consumption.",http://www.momox.de/,https://www.pointnine.com/companies,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/processed/pre_vetted_portfolio_expand_eu.txt,2026-03-13T15:29:54Z,active,1,200,https,https://www.momox.de/,,2026-03-13T21:53:22Z,Gebrauchte Artikel verkaufen | Jetzt Sachen verkaufen mit momox,"Gebrauchten Artikel schnell & einfach mit momox verkaufen. Jetzt Kleidung, Bcher, CDs, DVDs & Spiele verkaufen Festpreis erhalten Gratis Versand",,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,25,germany_tier1,high|scanned_previous|vc_portfolio|point_nine|icp_2|germany|eu|verified_api_no_mcp|website_active|infra,,,,,,,,2026-03-13T23:29:09Z,13,active,high,site=active; homepage metadata present; public product/API signal present; docs/developer surface found; app/login surface found; careers/jobs surface found; recent content signal found,https://www.momox.de/ | https://docs.momox.de | https://www.momox.de/app | https://www.momox.de/jobs | https://www.momox.de/blog,1,1,1,1,0,1,1,1,5,13,high,marketplace_term|category_term|consumer_term,,marketplace_term|category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:53:11,shpock.com,Shpock,speedinvest,vc_portfolio,ICP 1,6,,,Marketplaces & Consumer,Austria,2011,,One of Europe’s most popular shopping apps.,Shpock (acquired in 2014) is a mobile marketplace that brings millions of private buyers and sellers together in categories that range from electronics and fashion to cars and property.,https://www.shpock.com/,https://www.speedinvest.com/portfolio/,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:08Z,active,1,200,https,https://www.shpock.com/de-de,,2026-03-13T21:53:50Z,Shpock | Kaufen und Verkaufen in meiner Nhe,Kaufe und Verkaufe in deiner Nhe!,Kaufe und Verkaufe in deiner Nhe!,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18,eu_tier1,high|scanned_previous|vc_portfolio|speedinvest|icp_1|eu|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:33:31Z,14,active,high,site=active; homepage metadata present; public product/API signal present; docs/developer surface found; status surface found; app/login surface found; careers/jobs surface found; recent content signal found,https://www.shpock.com/de-de | https://docs.shpock.com | https://status.shpock.com | https://www.shpock.com/de-de/app | https://www.shpock.com/de-de/careers | https://www.shpock.com/de-de/blog,1,1,1,1,1,1,1,1,5,13,high,marketplace_term|category_term|consumer_term,,marketplace_term|category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:45:43,21diamonds.de,21Diamonds,hv_capital,vc_portfolio,ICP 1,7,,,consumer,"Munich, Germany",exit,,"21Diamonds is an online jeweler allowing its customers to create individual genuine jewelry. Users can mix-and-match from a wide selection of gemstones and various precious metals and thereby create their perfect ring, necklace or earring.","21Diamonds is an online jeweler allowing its customers to create individual genuine jewelry. Users can mix-and-match from a wide selection of gemstones and various precious metals and thereby create their perfect ring, necklace or earring.",http://www.21diamonds.de/,https://www.hvcapital.com/companies,0,0,low,No public API signal found,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:29:56Z,active,1,200,https,https://www.21diamonds.de/,,2026-03-13T21:52:09Z,Verlobungsringe & Eheringe online kaufen | 21Diamonds,Verlobungsringe und Eheringe in kunstvoller Handarbeit hergestellt | 21DIAMONDS Gratis Versand 60 Tage Rckgabe 100% Made in Germany,Verlobungsringe und Eheringe in kunstvoller Handarbeit hergestellt | 21DIAMONDS Gratis Versand 60 Tage Rckgabe 100% Made in Germany,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,15,review_later,low|scanned_previous|vc_portfolio|hv_capital|icp_1|germany|eu|website_active,,,,,,,,2026-03-13T23:17:26Z,11,active,high,site=active; homepage metadata present; docs/developer surface found; status surface found; app/login surface found; careers/jobs surface found; recent content signal found,https://www.21diamonds.de/ | https://www.21diamonds.de/docs | https://www.21diamonds.de/status | https://www.21diamonds.de/app | https://www.21diamonds.de/careers | https://www.21diamonds.de/blog,1,1,0,1,1,1,1,1,4,12,high,commerce_term|category_term|consumer_term,,commerce_term|category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 16:14:50,kargo.com,kargo.com,top_1m,top_1m,ICP 1,1,,,,,,,,,,/app/data/raw/top-1m.csv.zip,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:53Z,active,1,200,https,https://www.kargo.com/,,2026-03-13T21:53:10Z,KARGO,"Kargo creates breakthrough ad solutions for the worlds leading brands. Every day, we raise the bar on what mobile, CTV, social, and e-commerce campaigns can do to wow consumers, build brands and drive results.","Kargo creates breakthrough ad solutions for the worlds leading brands. Every day, we raise the bar on what mobile, CTV, social, and e-commerce campaigns can do to wow consumers, build brands and drive results.",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,global_tier1,high|scanned_previous|top_1m|icp_1|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:27:10Z,14,active,high,site=active; homepage metadata present; public product/API signal present; docs/developer surface found; status surface found; app/login surface found; careers/jobs surface found; recent content signal found,https://www.kargo.com/ | https://www.kargo.com/docs | https://www.kargo.com/status | https://www.kargo.com/app | https://www.kargo.com/careers | https://www.kargo.com/blog,1,1,1,1,1,1,1,1,5,12,medium,commerce_term|consumer_term,,commerce_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:55:13,lamoda.ru,lamoda.ru,hv_capital,vc_portfolio,ICP 1,5,,,consumer,"Moscow, Russia",exit,,"Lamoda.ru is the leading Russian online shop for fashion and shoes. The shop offers a wide variety of international leading brand and designer fashion and shoes as well as accessories. Shipment and return of goods is free. Due to its special focus on customer satisfaction, lamoda.ru has entered strategic alliances with leading parcel services and set up own delivery fleets, in order to guarantee fast delivery all over Russia. Prior to Rocket Internet’s successful IPO, HV contributed its stakes in lamoda.ru and 6 other companies in exchange for a 2.5% stake in Rocket Internet.","Lamoda.ru is the leading Russian online shop for fashion and shoes. The shop offers a wide variety of international leading brand and designer fashion and shoes as well as accessories. Shipment and return of goods is free. Due to its special focus on customer satisfaction, lamoda.ru has entered strategic alliances with leading parcel services and set up own delivery fleets, in order to guarantee fast delivery all over Russia. Prior to Rocket Internet’s successful IPO, HV contributed its stakes in lamoda.ru and 6 other companies in exchange for a 2.5% stake in Rocket Internet.",https://www.lamoda.ru/,https://www.hvcapital.com/companies,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:09Z,active,1,200,https,https://www.lamoda.ru/,,2026-03-13T21:53:12Z,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,global_tier1,high|scanned_previous|vc_portfolio|hv_capital|icp_1|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:27:33Z,11,active,high,site=active; public product/API signal present; docs/developer surface found; status surface found; app/login surface found; careers/jobs surface found,https://www.lamoda.ru/ | https://www.lamoda.ru/docs | https://www.lamoda.ru/status | https://www.lamoda.ru/login | https://www.lamoda.ru/careers,1,0,1,1,1,1,1,0,4,12,high,commerce_term|category_term|consumer_term,,commerce_term|category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:53:02,lizee.co,Lizee,speedinvest,vc_portfolio,ICP 1,6,,,Climate Tech & Industrial Tech,France,2020,,Enabling brands and retailers to launch circular rental services.,"Lizee is building a more sustainable retail industry by helping brands adapt their businesses to include a rental service. ‍ The Lizee Rental Lab makes the process simple and hassle free by first optimizing the brands existing eCommerce site for renting. The team then handles the picking, packing, shipping and facilitation of payments for rented products, oversees quality checks for returned products, refurbishing, and more. Lizee does the heavy lifting and retailers reap the financial rewards.",https://lizee.co/,https://www.speedinvest.com/portfolio/,0,0,low,No public API signal found,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:07Z,active,1,200,https,https://www.lizee.co/,,2026-03-13T21:53:16Z,Lizee - Offer rental and secondhand in-store with a circular solution,Installez maintenant l&#039;conomie circulaire dans vos magasins. Depuis la gestion de vos clients jusqu&#039; la remise en tat des produits.,Installez maintenant l&#039;conomie circulaire dans vos magasins. Depuis la gestion de vos clients jusqu&#039; la remise en tat des produits.,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,10,review_later,low|scanned_previous|vc_portfolio|speedinvest|icp_1|eu|website_active|fintech,,,,,,,,2026-03-13T23:28:06Z,11,active,high,site=active; homepage metadata present; docs/developer surface found; status surface found; app/login surface found; careers/jobs surface found; recent content signal found,https://www.lizee.co/ | https://www.lizee.co/docs | https://www.lizee.co/status | https://www.lizee.co/login | https://www.lizee.co/careers | https://www.lizee.co/blog,1,1,0,1,1,1,1,1,4,12,high,commerce_term|retail_term|consumer_term,,commerce_term|retail_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 16:23:51,poshmark.com,poshmark.com,top_1m,top_1m,ICP 1,1,,,,,,,,,,/app/data/raw/top-1m.csv.zip,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:31:15Z,active,1,200,https,https://poshmark.com,,2026-03-13T21:53:36Z,"Poshmark: Buy and sell fashion, home decor, beauty & more","Buy, sell, and discover fashion, home decor, beauty, and more","Buy, sell, and discover fashion, home decor, beauty, and more",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,global_tier1,high|scanned_previous|top_1m|icp_1|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:31:35Z,12,active,high,site=active; homepage metadata present; public product/API signal present; docs/developer surface found; status surface found; app/login surface found; careers/jobs surface found,https://poshmark.com | https://poshmark.com/docs | https://status.poshmark.com | https://poshmark.com/app | https://poshmark.com/careers,1,1,1,1,1,1,1,0,4,12,medium,marketplace_term|category_term,,marketplace_term|category_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:51:27,westwing.de,Westwing,hv_capital,vc_portfolio,ICP 1,7,,,consumer,"Munich, Germany",exit,,"Westwing is Germany’s first online shopping club for home & living. On Westwing, registered members are offered the exclusive opportunity to shop for fine living accessories and furniture in curated sales events several times a week. Prior to Rocket Internet’s successful IPO, HV contributed its stakes in Westwing and 6 other companies in exchange for a 2.5% stake in Rocket Internet.","Westwing is Germany’s first online shopping club for home & living. On Westwing, registered members are offered the exclusive opportunity to shop for fine living accessories and furniture in curated sales events several times a week. Prior to Rocket Internet’s successful IPO, HV contributed its stakes in Westwing and 6 other companies in exchange for a 2.5% stake in Rocket Internet.",https://www.westwing.de/,https://www.hvcapital.com/companies,0,0,low,No public API signal found,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:06Z,active,1,200,https,https://www.westwing.de/,,2026-03-13T21:54:15Z,Dein Mbel & Interior Online-Shop | Westwing,"Westwing Mbel, Deko & mehr bequem online kaufen individuelle Einrichtungsberatung sichere Bezahlung Top-Qualitt Jetzt entdecken!","Westwing Mbel, Deko & mehr bequem online kaufen individuelle Einrichtungsberatung sichere Bezahlung Top-Qualitt Jetzt entdecken!",1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,15,review_later,low|scanned_previous|vc_portfolio|hv_capital|icp_1|germany|eu|website_active,,,,,,,,2026-03-13T23:37:55Z,10,active,high,site=active; homepage metadata present; docs/developer surface found; status surface found; careers/jobs surface found; recent content signal found,https://www.westwing.de/ | https://www.westwing.de/docs | https://www.westwing.de/status | https://www.westwing.de/careers | https://www.westwing.de/blog,1,1,0,1,1,0,1,1,4,12,high,commerce_term|category_term|consumer_term,,commerce_term|category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:45:44,7trends.de,7trends,hv_capital,vc_portfolio,ICP 1,7,,,consumer,"Berlin, Germany",exit,,"7trends is an online fashion shop that offers a wide range of accessories, such as scarves, bags and caps.","7trends is an online fashion shop that offers a wide range of accessories, such as scarves, bags and caps.",http://www.7trends.de/,https://www.hvcapital.com/companies,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:29:56Z,active,1,200,https,https://www.7trends.de/,,2026-03-13T21:52:12Z,7Trends | Dein Wissensmagazin im Internet,"News & Ratgeber aus aller Welt | Wissen, was wirklich wichtig ist Gut recherchierte Ratgeber Professionelle Journalisten & Autoren","News & Ratgeber aus aller Welt | Wissen, was wirklich wichtig ist Gut recherchierte Ratgeber Professionelle Journalisten & Autoren",1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,23,germany_tier1,high|scanned_previous|vc_portfolio|hv_capital|icp_1|germany|eu|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:17:49Z,10,active,high,site=active; homepage metadata present; public product/API signal present; app/login surface found; recent content signal found,https://www.7trends.de/ | https://www.7trends.de/app | https://www.7trends.de/blog,1,1,1,0,0,1,0,1,4,11,medium,category_term|consumer_term,,category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:52:55,bol.com,bol.com,hv_capital,vc_portfolio,ICP 1,6,,,marketplace,"Utrecht, Netherlands",exit,,"Probably the best-known Internet shop in the Netherlands, bol.com is a perfect example of the successful realisation of an e-commerce concept. Private customers and firms can choose from 1.5 million Dutch and English books, CDs, DVDs, videos, software and games, around the clock. In 2005, bol.com was acquired by Cyrte.","Probably the best-known Internet shop in the Netherlands, bol.com is a perfect example of the successful realisation of an e-commerce concept. Private customers and firms can choose from 1.5 million Dutch and English books, CDs, DVDs, videos, software and games, around the clock. In 2005, bol.com was acquired by Cyrte.",http://www.bol.com/,https://www.hvcapital.com/companies,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:06Z,blocked,1,403,https,https://www.bol.com/,,2026-03-13T21:52:24Z,bol,,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18,eu_tier1,high|scanned_previous|vc_portfolio|hv_capital|icp_1|eu|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:19:44Z,8,likely_active,high,site=blocked; homepage metadata present; public product/API signal present; careers/jobs surface found,https://www.bol.com/ | https://www.bol.com/jobs,1,1,1,0,0,0,1,0,3,11,medium,commerce_term|marketplace_term,,commerce_term|marketplace_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:45:02,dawanda.com,DaWanda,hv_capital,vc_portfolio,ICP 2,9,,,marketplace,"Berlin, Germany",exit,,"DaWanda consolidates the demand for producers who design or produce products themselves and offers a professional and wide-ranging sales platform. Fashion designers, prospective product designers, artisans and artists can open their own shop on DaWanda free of charge and offer their products in a high-class environment. In 2015, HV sold its shareholding to Insight Venture Partners.","DaWanda consolidates the demand for producers who design or produce products themselves and offers a professional and wide-ranging sales platform. Fashion designers, prospective product designers, artisans and artists can open their own shop on DaWanda free of charge and offer their products in a high-class environment. In 2015, HV sold its shareholding to Insight Venture Partners.",http://www.dawanda.com/,https://www.hvcapital.com/companies,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:29:54Z,blocked,1,403,https,https://www.etsy.com/de,,2026-03-13T21:52:38Z,etsy.com,,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,25,germany_tier1,high|scanned_previous|vc_portfolio|hv_capital|icp_2|germany|eu|verified_api_no_mcp|website_active|infra,,,,,,,,2026-03-13T23:22:15Z,12,active,high,site=blocked; homepage metadata present; public product/API signal present; docs/developer surface found; status surface found; app/login surface found; careers/jobs surface found; content/news surface found,https://www.etsy.com/de | https://www.etsy.com/de/docs | https://status.dawanda.com | https://www.etsy.com/de/app | https://www.etsy.com/de/careers | https://www.etsy.com/de/changelog,1,1,1,1,1,1,1,0,4,11,medium,marketplace_term|category_term,,marketplace_term|category_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:53:19,delli.market,Delli,hv_capital,vc_portfolio,ICP 1,5,,,consumer,"London, UK",seed,,"DELLI believes that good food is for everyone. They’re on a mission to make it accessible and enjoyed by all. It's a fun food and drink app, where you can both buy and sell. You can enjoy exciting drops, support passionate producers, sell unique items, and be part of a bold new community","DELLI believes that good food is for everyone. They’re on a mission to make it accessible and enjoyed by all. It's a fun food and drink app, where you can both buy and sell. You can enjoy exciting drops, support passionate producers, sell unique items, and be part of a bold new community",https://delli.market/,https://www.hvcapital.com/companies,0,0,low,No public API signal found,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:08Z,active,1,200,https,https://delli.market,,2026-03-13T21:52:37Z,DELLI,,DELLI,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,review_later,low|scanned_previous|vc_portfolio|hv_capital|icp_1|eu|website_active,,,,,,,,2026-03-13T23:22:01Z,11,active,high,site=active; homepage metadata present; docs/developer surface found; status surface found; app/login surface found; careers/jobs surface found; recent content signal found,https://delli.market | https://delli.market/docs | https://delli.market/status | https://delli.market/app | https://delli.market/careers | https://delli.market/blog,1,1,0,1,1,1,1,1,4,11,high,marketplace_term|category_term|consumer_term,,marketplace_term|category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:52:32,dixa.com,Dixa,project_a,vc_portfolio,ICP 2,8,,,,Copenhagen,Series A,,The customer friendship platform,,https://www.dixa.com/,https://www.project-a.vc/companies,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:29:55Z,active,1,200,https,https://dixa.com,,2026-03-13T21:52:38Z,The Agentic CS Platform Behind Exceptional Ecommerce Brands,,,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,20,eu_tier1,high|scanned_previous|vc_portfolio|project_a|icp_2|eu|verified_api_no_mcp|website_active|infra,,,,,,,,2026-03-13T23:22:17Z,12,active,high,site=active; homepage metadata present; public product/API signal present; app/login surface found; careers/jobs surface found; recent content signal found,https://dixa.com | https://dixa.com/login | https://dixa.com/careers | https://dixa.com/blog,1,1,1,0,0,1,1,1,5,11,medium,commerce_term|consumer_term,,commerce_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:52:35,doordash.com,DoorDash,yc_artificial_intelligence,yc,ICP 3,6,,,e-commerce|marketplace,"San Francisco, CA, USA",s2013,8600,Restaurant delivery.,"Founded in 2013, DoorDash is a San Francisco-based technology company passionate about transforming local businesses and dedicated to enabling new ways of working, earning, and living. Today, DoorDash connects customers with their favorite local and national restaurants in more than 600 cities across the United States and Canada. By building intelligent, last-mile delivery technology for local cities, DoorDash aims to connect people with the things they care about — one dash at a time. 

Read more at blog.doordash.com, and find us on Glassdoor.",https://www.ycombinator.com/companies/doordash,https://www.ycombinator.com/companies/industry/artificial-intelligence,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:07Z,active,1,200,https,https://www.doordash.com/,,2026-03-13T21:52:40Z,,,,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,global_tier1,high|scanned_previous|yc|yc_artificial_intelligence|icp_3|high_profile|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:22:36Z,12,active,high,site=active; public product/API signal present; docs/developer surface found; status surface found; app/login surface found; careers/jobs surface found; content/news surface found,https://www.doordash.com/ | https://developer.doordash.com | https://www.doordash.com/status | https://www.doordash.com/login | https://www.doordash.com/jobs | https://www.doordash.com/news,1,0,1,1,1,1,1,0,4,11,medium,commerce_term|marketplace_term,,commerce_term|marketplace_term,0,
20260313T154441Z-ad9651bb,2026-03-13 16:07:11,ebay.com.au,ebay.com.au,top_1m,top_1m,ICP 1,1,,,,,,,,,,/app/data/raw/top-1m.csv.zip,0,0,low,No public API signal found,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:36Z,active,1,200,https,https://www.ebay.com.au/,,2026-03-13T21:52:47Z,"eBay Australia | Electronics, Cars, Fashion, Collectibles & More","Buy & sell electronics, cars, clothes, collectibles & more on eBay Australia's online marketplace. Top brands, low prices & free shipping on many items.","Buy & sell electronics, cars, clothes, collectibles & more on eBay Australia's online marketplace. Top brands, low prices & free shipping on many items.",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,review_later,low|scanned_previous|top_1m|icp_1|website_active,,,,,,,,2026-03-13T23:22:50Z,11,active,high,site=active; homepage metadata present; docs/developer surface found; status surface found; app/login surface found; careers/jobs surface found; recent content signal found,https://www.ebay.com.au/ | https://docs.ebay.com.au | https://www.ebay.com.au/status | https://www.ebay.com.au/app | https://www.ebay.com.au/jobs | https://www.ebay.com.au/blog,1,1,0,1,1,1,1,1,4,11,high,marketplace_term|category_term|consumer_term,,marketplace_term|category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:48:10,felmo.de,felmo,hv_capital,vc_portfolio,ICP 1,7,,,consumer,"Berlin, Germany",seed,,"felmo offers a combination of in-house veterinary services and digital products for dog and cat owners. The company aims to become Europe’s #1 pet health brand by digitizing the veterinary service value chain to offer outstanding experiences for pets, pet parents and vets.","felmo offers a combination of in-house veterinary services and digital products for dog and cat owners. The company aims to become Europe’s #1 pet health brand by digitizing the veterinary service value chain to offer outstanding experiences for pets, pet parents and vets.",https://www.felmo.de/,https://www.hvcapital.com/companies,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:29:59Z,active,1,200,https,https://felmo.de,,2026-03-13T21:52:49Z,Mobile Tierarztpraxis stressfrei nach Hause | felmo,Mobile Tierarztpraxis: Stressfreie Hausbesuche f&uuml;r Hunde & Katzen &middot; Preise und Behandlungen wie in der Tierarztpraxis &middot; Jetzt Termin buchen felmo,Mobile Tierarztpraxis: Stressfreie Hausbesuche f&uuml;r Hunde & Katzen &middot; Preise und Behandlungen wie in der Tierarztpraxis &middot; Jetzt Termin buchen felmo,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,23,germany_tier1,high|scanned_previous|vc_portfolio|hv_capital|icp_1|germany|eu|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:23:38Z,12,active,high,site=active; homepage metadata present; public product/API signal present; docs/developer surface found; careers/jobs surface found; recent content signal found,https://felmo.de | https://felmo.de/docs | https://felmo.de/careers | https://felmo.de/blog,1,1,1,1,0,0,1,1,5,11,medium,category_term|consumer_term,,category_term|consumer_term,0,
