run_id,scanned_at,domain,name,source,source_family,icp_tier,icp_score,signal_score,signal_trust,tags,location,batch,team_size,one_liner,description,company_url,source_url,has_api,has_mcp,outreach_priority,outreach_reason,scan_status,source_file,website_checked_at,website_status,website_active,website_http_code,website_scheme,website_final_url,website_error,website_meta_checked_at,website_title,website_meta_description,website_og_description,tag_scanned,tag_outreach_ready,tag_excluded_mcp,tag_needs_review,tag_website_active,tag_invalid_domain,tag_high_profile,tag_germany,tag_eu,tag_fintech,tag_devtools,tag_security,tag_ai,tag_data,tag_infra,tag_hr,tag_productivity,tag_b2b,priority_score,recommended_segment,master_tags,sheet_status,owner,contact_name,contact_email,linkedin_url,first_message_angle,notes,business_status_checked_at,business_status_score,business_status,business_status_confidence,business_status_reason,business_status_evidence_urls,signal_site_live,signal_brand_metadata,signal_product_surface,signal_docs_surface,signal_status_surface,signal_app_surface,signal_hiring_surface,signal_recent_content,business_status_signal_count,ecommerce_score,ecommerce_confidence,ecommerce_positive_reasons,ecommerce_negative_reasons,ecommerce_reason_summary,explicit_shopify_signal,explicit_shopify_reasons
20260313T154441Z-ad9651bb,2026-03-13 15:55:13,lamoda.ru,lamoda.ru,hv_capital,vc_portfolio,ICP 1,5,,,consumer,"Moscow, Russia",exit,,"Lamoda.ru is the leading Russian online shop for fashion and shoes. The shop offers a wide variety of international leading brand and designer fashion and shoes as well as accessories. Shipment and return of goods is free. Due to its special focus on customer satisfaction, lamoda.ru has entered strategic alliances with leading parcel services and set up own delivery fleets, in order to guarantee fast delivery all over Russia. Prior to Rocket Internet’s successful IPO, HV contributed its stakes in lamoda.ru and 6 other companies in exchange for a 2.5% stake in Rocket Internet.","Lamoda.ru is the leading Russian online shop for fashion and shoes. The shop offers a wide variety of international leading brand and designer fashion and shoes as well as accessories. Shipment and return of goods is free. Due to its special focus on customer satisfaction, lamoda.ru has entered strategic alliances with leading parcel services and set up own delivery fleets, in order to guarantee fast delivery all over Russia. Prior to Rocket Internet’s successful IPO, HV contributed its stakes in lamoda.ru and 6 other companies in exchange for a 2.5% stake in Rocket Internet.",https://www.lamoda.ru/,https://www.hvcapital.com/companies,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:09Z,active,1,200,https,https://www.lamoda.ru/,,2026-03-13T21:53:12Z,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,global_tier1,high|scanned_previous|vc_portfolio|hv_capital|icp_1|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:27:33Z,11,active,high,site=active; public product/API signal present; docs/developer surface found; status surface found; app/login surface found; careers/jobs surface found,https://www.lamoda.ru/ | https://www.lamoda.ru/docs | https://www.lamoda.ru/status | https://www.lamoda.ru/login | https://www.lamoda.ru/careers,1,0,1,1,1,1,1,0,4,12,high,commerce_term|category_term|consumer_term,,commerce_term|category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 16:23:51,poshmark.com,poshmark.com,top_1m,top_1m,ICP 1,1,,,,,,,,,,/app/data/raw/top-1m.csv.zip,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:31:15Z,active,1,200,https,https://poshmark.com,,2026-03-13T21:53:36Z,"Poshmark: Buy and sell fashion, home decor, beauty & more","Buy, sell, and discover fashion, home decor, beauty, and more","Buy, sell, and discover fashion, home decor, beauty, and more",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,global_tier1,high|scanned_previous|top_1m|icp_1|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:31:35Z,12,active,high,site=active; homepage metadata present; public product/API signal present; docs/developer surface found; status surface found; app/login surface found; careers/jobs surface found,https://poshmark.com | https://poshmark.com/docs | https://status.poshmark.com | https://poshmark.com/app | https://poshmark.com/careers,1,1,1,1,1,1,1,0,4,12,medium,marketplace_term|category_term,,marketplace_term|category_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:51:27,westwing.de,Westwing,hv_capital,vc_portfolio,ICP 1,7,,,consumer,"Munich, Germany",exit,,"Westwing is Germany’s first online shopping club for home & living. On Westwing, registered members are offered the exclusive opportunity to shop for fine living accessories and furniture in curated sales events several times a week. Prior to Rocket Internet’s successful IPO, HV contributed its stakes in Westwing and 6 other companies in exchange for a 2.5% stake in Rocket Internet.","Westwing is Germany’s first online shopping club for home & living. On Westwing, registered members are offered the exclusive opportunity to shop for fine living accessories and furniture in curated sales events several times a week. Prior to Rocket Internet’s successful IPO, HV contributed its stakes in Westwing and 6 other companies in exchange for a 2.5% stake in Rocket Internet.",https://www.westwing.de/,https://www.hvcapital.com/companies,0,0,low,No public API signal found,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:06Z,active,1,200,https,https://www.westwing.de/,,2026-03-13T21:54:15Z,Dein Mbel & Interior Online-Shop | Westwing,"Westwing Mbel, Deko & mehr bequem online kaufen individuelle Einrichtungsberatung sichere Bezahlung Top-Qualitt Jetzt entdecken!","Westwing Mbel, Deko & mehr bequem online kaufen individuelle Einrichtungsberatung sichere Bezahlung Top-Qualitt Jetzt entdecken!",1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,15,review_later,low|scanned_previous|vc_portfolio|hv_capital|icp_1|germany|eu|website_active,,,,,,,,2026-03-13T23:37:55Z,10,active,high,site=active; homepage metadata present; docs/developer surface found; status surface found; careers/jobs surface found; recent content signal found,https://www.westwing.de/ | https://www.westwing.de/docs | https://www.westwing.de/status | https://www.westwing.de/careers | https://www.westwing.de/blog,1,1,0,1,1,0,1,1,4,12,high,commerce_term|category_term|consumer_term,,commerce_term|category_term|consumer_term,0,
,2026-03-06 13:08:59,whatnot.com,Whatnot,yc_artificial_intelligence,yc,ICP 3,9,,,marketplace|e-commerce,"Los Angeles, CA, USA",w2020,731,Whatnot is the largest livestream shopping platform in the U.S.,"Whatnot is the largest livestream shopping platform in the U.S., connecting buyers and sellers in real-time across any category – from collectibles like trading cards to comics, fashion, sneakers, and more.",https://www.ycombinator.com/companies/whatnot,https://www.ycombinator.com/companies/industry/artificial-intelligence,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,,2026-03-13T15:29:55Z,active,1,200,https,https://www.whatnot.com/,,2026-03-13T21:54:16Z,"Whatnot: Shop, Sell, Connect","Whatnot - The Live Shopping Marketplace. Shop, sell, and connect around things you love. Explore 250+ categories, including coins, sneakers, fashion, electronics, sports and Pokmon cards, fashion, plants, jewelry, and more. Join Whatnot today.","Whatnot - The Live Shopping Marketplace. Shop, sell, and connect around things you love. Explore 250+ categories, including coins, sneakers, fashion, electronics, sports and Pokmon cards, fashion, plants, jewelry, and more. Join Whatnot today.",1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,23,global_tier1,high|scanned_previous|yc|yc_artificial_intelligence|icp_3|high_profile|verified_api_no_mcp|website_active|fintech|infra,,,,,,,,2026-03-13T23:38:00Z,13,active,high,site=active; homepage metadata present; public product/API signal present; docs/developer surface found; status surface found; careers/jobs surface found; recent content signal found,https://www.whatnot.com/ | https://www.whatnot.com/docs | https://status.whatnot.com | https://www.whatnot.com/company/careers | https://www.whatnot.com/blog,1,1,1,1,1,0,1,1,5,12,medium,commerce_term|marketplace_term|category_term,tooling_term,commerce_term|marketplace_term|category_term|not_tooling_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:45:44,7trends.de,7trends,hv_capital,vc_portfolio,ICP 1,7,,,consumer,"Berlin, Germany",exit,,"7trends is an online fashion shop that offers a wide range of accessories, such as scarves, bags and caps.","7trends is an online fashion shop that offers a wide range of accessories, such as scarves, bags and caps.",http://www.7trends.de/,https://www.hvcapital.com/companies,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:29:56Z,active,1,200,https,https://www.7trends.de/,,2026-03-13T21:52:12Z,7Trends | Dein Wissensmagazin im Internet,"News & Ratgeber aus aller Welt | Wissen, was wirklich wichtig ist Gut recherchierte Ratgeber Professionelle Journalisten & Autoren","News & Ratgeber aus aller Welt | Wissen, was wirklich wichtig ist Gut recherchierte Ratgeber Professionelle Journalisten & Autoren",1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,23,germany_tier1,high|scanned_previous|vc_portfolio|hv_capital|icp_1|germany|eu|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:17:49Z,10,active,high,site=active; homepage metadata present; public product/API signal present; app/login surface found; recent content signal found,https://www.7trends.de/ | https://www.7trends.de/app | https://www.7trends.de/blog,1,1,1,0,0,1,0,1,4,11,medium,category_term|consumer_term,,category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:44:46,auctionata.com,auctionata,hv_capital,vc_portfolio,ICP 2,9,,,consumer,"Berlin, Germany",exit,,"auctionata was the leading online platform for art and luxury collectibles and one of the ten biggest auction houses (outside of China) with over 800.000 customers worldwide. The company attracted consignors, business partners and buyers with over 700 livestream auctions and an online shop with more than 25.000 objects from over 14 categories. As the inventor of the livestream auction, the company broadcasted auctions in real-time via desktop, mobile devices and mobile app.","auctionata was the leading online platform for art and luxury collectibles and one of the ten biggest auction houses (outside of China) with over 800.000 customers worldwide. The company attracted consignors, business partners and buyers with over 700 livestream auctions and an online shop with more than 25.000 objects from over 14 categories. As the inventor of the livestream auction, the company broadcasted auctions in real-time via desktop, mobile devices and mobile app.",http://www.auctionata.com,https://www.hvcapital.com/companies,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:29:53Z,active,1,200,https,https://auctionata.com,,2026-03-13T21:52:18Z,auctionata -,,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,25,germany_tier1,high|scanned_previous|vc_portfolio|hv_capital|icp_2|germany|eu|verified_api_no_mcp|website_active|infra,,,,,,,,2026-03-13T23:18:57Z,10,active,medium,site=active; homepage metadata present; public product/API signal present; docs/developer surface found; status surface found; app/login surface found,https://auctionata.com | https://docs.auctionata.com | https://status.auctionata.com | https://app.auctionata.com,1,1,1,1,1,1,0,0,3,11,medium,commerce_term|marketplace_term|category_term|consumer_term,tooling_term,commerce_term|marketplace_term|category_term|consumer_term|not_tooling_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:53:19,delli.market,Delli,hv_capital,vc_portfolio,ICP 1,5,,,consumer,"London, UK",seed,,"DELLI believes that good food is for everyone. They’re on a mission to make it accessible and enjoyed by all. It's a fun food and drink app, where you can both buy and sell. You can enjoy exciting drops, support passionate producers, sell unique items, and be part of a bold new community","DELLI believes that good food is for everyone. They’re on a mission to make it accessible and enjoyed by all. It's a fun food and drink app, where you can both buy and sell. You can enjoy exciting drops, support passionate producers, sell unique items, and be part of a bold new community",https://delli.market/,https://www.hvcapital.com/companies,0,0,low,No public API signal found,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:08Z,active,1,200,https,https://delli.market,,2026-03-13T21:52:37Z,DELLI,,DELLI,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,review_later,low|scanned_previous|vc_portfolio|hv_capital|icp_1|eu|website_active,,,,,,,,2026-03-13T23:22:01Z,11,active,high,site=active; homepage metadata present; docs/developer surface found; status surface found; app/login surface found; careers/jobs surface found; recent content signal found,https://delli.market | https://delli.market/docs | https://delli.market/status | https://delli.market/app | https://delli.market/careers | https://delli.market/blog,1,1,0,1,1,1,1,1,4,11,high,marketplace_term|category_term|consumer_term,,marketplace_term|category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:52:35,doordash.com,DoorDash,yc_artificial_intelligence,yc,ICP 3,6,,,e-commerce|marketplace,"San Francisco, CA, USA",s2013,8600,Restaurant delivery.,"Founded in 2013, DoorDash is a San Francisco-based technology company passionate about transforming local businesses and dedicated to enabling new ways of working, earning, and living. Today, DoorDash connects customers with their favorite local and national restaurants in more than 600 cities across the United States and Canada. By building intelligent, last-mile delivery technology for local cities, DoorDash aims to connect people with the things they care about — one dash at a time. 

Read more at blog.doordash.com, and find us on Glassdoor.",https://www.ycombinator.com/companies/doordash,https://www.ycombinator.com/companies/industry/artificial-intelligence,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:07Z,active,1,200,https,https://www.doordash.com/,,2026-03-13T21:52:40Z,,,,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,global_tier1,high|scanned_previous|yc|yc_artificial_intelligence|icp_3|high_profile|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:22:36Z,12,active,high,site=active; public product/API signal present; docs/developer surface found; status surface found; app/login surface found; careers/jobs surface found; content/news surface found,https://www.doordash.com/ | https://developer.doordash.com | https://www.doordash.com/status | https://www.doordash.com/login | https://www.doordash.com/jobs | https://www.doordash.com/news,1,0,1,1,1,1,1,0,4,11,medium,commerce_term|marketplace_term,,commerce_term|marketplace_term,0,
20260313T154441Z-ad9651bb,2026-03-13 16:07:11,ebay.com.au,ebay.com.au,top_1m,top_1m,ICP 1,1,,,,,,,,,,/app/data/raw/top-1m.csv.zip,0,0,low,No public API signal found,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:36Z,active,1,200,https,https://www.ebay.com.au/,,2026-03-13T21:52:47Z,"eBay Australia | Electronics, Cars, Fashion, Collectibles & More","Buy & sell electronics, cars, clothes, collectibles & more on eBay Australia's online marketplace. Top brands, low prices & free shipping on many items.","Buy & sell electronics, cars, clothes, collectibles & more on eBay Australia's online marketplace. Top brands, low prices & free shipping on many items.",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,review_later,low|scanned_previous|top_1m|icp_1|website_active,,,,,,,,2026-03-13T23:22:50Z,11,active,high,site=active; homepage metadata present; docs/developer surface found; status surface found; app/login surface found; careers/jobs surface found; recent content signal found,https://www.ebay.com.au/ | https://docs.ebay.com.au | https://www.ebay.com.au/status | https://www.ebay.com.au/app | https://www.ebay.com.au/jobs | https://www.ebay.com.au/blog,1,1,0,1,1,1,1,1,4,11,high,marketplace_term|category_term|consumer_term,,marketplace_term|category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:48:10,felmo.de,felmo,hv_capital,vc_portfolio,ICP 1,7,,,consumer,"Berlin, Germany",seed,,"felmo offers a combination of in-house veterinary services and digital products for dog and cat owners. The company aims to become Europe’s #1 pet health brand by digitizing the veterinary service value chain to offer outstanding experiences for pets, pet parents and vets.","felmo offers a combination of in-house veterinary services and digital products for dog and cat owners. The company aims to become Europe’s #1 pet health brand by digitizing the veterinary service value chain to offer outstanding experiences for pets, pet parents and vets.",https://www.felmo.de/,https://www.hvcapital.com/companies,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:29:59Z,active,1,200,https,https://felmo.de,,2026-03-13T21:52:49Z,Mobile Tierarztpraxis stressfrei nach Hause | felmo,Mobile Tierarztpraxis: Stressfreie Hausbesuche f&uuml;r Hunde & Katzen &middot; Preise und Behandlungen wie in der Tierarztpraxis &middot; Jetzt Termin buchen felmo,Mobile Tierarztpraxis: Stressfreie Hausbesuche f&uuml;r Hunde & Katzen &middot; Preise und Behandlungen wie in der Tierarztpraxis &middot; Jetzt Termin buchen felmo,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,23,germany_tier1,high|scanned_previous|vc_portfolio|hv_capital|icp_1|germany|eu|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:23:38Z,12,active,high,site=active; homepage metadata present; public product/API signal present; docs/developer surface found; careers/jobs surface found; recent content signal found,https://felmo.de | https://felmo.de/docs | https://felmo.de/careers | https://felmo.de/blog,1,1,1,1,0,0,1,1,5,11,medium,category_term|consumer_term,,category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:48:36,korodrogerie.de,Koro,hv_capital,vc_portfolio,ICP 1,7,,,consumer,"Berlin, Germany",growth,,KoRo is a fast-growing D2C FoodTech startup and one of the leading brands for healthy & long-lasting food.,KoRo is a fast-growing D2C FoodTech startup and one of the leading brands for healthy & long-lasting food.,https://www.korodrogerie.de/ueber-uns,https://www.hvcapital.com/companies,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:01Z,active,1,200,https,https://www.korodrogerie.de/,,2026-03-13T21:53:11Z,,,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,23,germany_tier1,high|scanned_previous|vc_portfolio|hv_capital|icp_1|germany|eu|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:27:24Z,12,active,high,site=active; public product/API signal present; docs/developer surface found; status surface found; careers/jobs surface found; recent content signal found,https://www.korodrogerie.de/ | https://docs.korodrogerie.de | https://status.korodrogerie.de | https://www.korodrogerie.de/jobs | https://www.korodrogerie.de/blog,1,0,1,1,1,0,1,1,5,11,high,retail_term|category_term|consumer_term,,retail_term|category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:48:48,loots.com,Loots,hv_capital,vc_portfolio,ICP 1,7,,,marketplace,"Berlin, Germany",exit,,Loots is building platforms and applications that help live streamers to attract audiences and make a living from streaming their favorite games.,Loots is building platforms and applications that help live streamers to attract audiences and make a living from streaming their favorite games.,https://loots.com/,https://www.hvcapital.com/companies,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:01Z,active,1,200,https,https://loots.com,,2026-03-13T21:53:16Z,Loots - Instant Brand Deals for Creators & Live Streamers,,"Loots enables creators to sell slots for Branded Content on their live channels. Directly, and within seconds.",1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,23,germany_tier1,high|scanned_previous|vc_portfolio|hv_capital|icp_1|germany|eu|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:28:11Z,10,active,high,site=active; homepage metadata present; public product/API signal present; app/login surface found; recent content signal found,https://loots.com | https://loots.com/app | https://loots.com/blog,1,1,1,0,0,1,0,1,4,11,medium,marketplace_term|consumer_term,,marketplace_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 16:24:16,pubnative.net,pubnative.net,top_1m,top_1m,ICP 1,1,,,,,,,,,,/app/data/raw/top-1m.csv.zip,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:31:16Z,active,1,200,https,https://verve.com/performance-marketplace-for-publishers/,,2026-03-13T21:53:39Z,Mobile App Monetization | Verve,Grow your in-app revenue with premium demand and high-impact ad experiences from the highest brand and performance bidders.,Grow your in-app revenue with premium demand and high-impact ad experiences from the highest brand and performance bidders.,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,global_tier1,high|scanned_previous|top_1m|icp_1|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:31:53Z,10,active,high,site=active; homepage metadata present; public product/API signal present; app/login surface found; careers/jobs surface found,https://verve.com/performance-marketplace-for-publishers/ | https://verve.com/performance-marketplace-for-publishers/app | https://verve.com/performance-marketplace-for-publishers/company/careers,1,1,1,0,0,1,1,0,4,11,medium,marketplace_term|consumer_term,,marketplace_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 16:27:59,spoonflower.com,spoonflower.com,top_1m,top_1m,ICP 1,1,,,,,,,,,,/app/data/raw/top-1m.csv.zip,0,0,low,No public API signal found,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:31:26Z,active,1,200,https,https://www.spoonflower.com/,,2026-03-13T21:53:54Z,"Spoonflower Design & Shop Custom Fabric, Wallpaper, Home Dcor","Elevate your home decor, fabric & wallpaper with designs from independent artists. 1 million+ options. Eco-friendly printing. Shop now!","Elevate your home dcor, fabric & wallpaper with designs from independent artists. 1 million+ options. Eco-friendly printing. Shop now!",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,review_later,low|scanned_previous|top_1m|icp_1|website_active,,,,,,,,2026-03-13T23:34:18Z,10,active,high,site=active; homepage metadata present; docs/developer surface found; app/login surface found; careers/jobs surface found; recent content signal found,https://www.spoonflower.com/ | https://www.spoonflower.com/docs | https://www.spoonflower.com/app | https://www.spoonflower.com/careers | https://www.spoonflower.com/blog,1,1,0,1,0,1,1,1,4,11,medium,commerce_term|category_term,,commerce_term|category_term,0,
20260313T154441Z-ad9651bb,2026-03-13 16:32:28,ulta.com,ulta.com,top_1m,top_1m,ICP 1,1,,,,,,,,,,/app/data/raw/top-1m.csv.zip,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:31:33Z,blocked,1,403,https,https://www.ulta.com/,,2026-03-13T21:54:07Z,"Ulta Beauty | Makeup, Skin Care, Fragrance, Hair Care & Beauty Products",Shop top beauty brands & new arrivals at Ulta Beauty. Join Ulta Beauty Rewards. Free store pickup & curbside available.,Shop top beauty brands & new arrivals at Ulta Beauty. Join Ulta Beauty Rewards. Free store pickup & curbside available.,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,global_tier1,high|scanned_previous|top_1m|icp_1|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:37:17Z,9,active,high,site=blocked; homepage metadata present; public product/API signal present; app/login surface found; careers/jobs surface found,https://www.ulta.com/ | https://www.ulta.com/app | https://www.ulta.com/careers,1,1,1,0,0,1,1,0,4,11,medium,category_term|consumer_term,,category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 16:34:17,wayfair.com,wayfair.com,top_1m,top_1m,ICP 1,1,,,,,,,,,,/app/data/raw/top-1m.csv.zip,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:31:38Z,active,1,200,https,https://www.wayfair.com/,,2026-03-13T21:54:15Z,"Wayfair.com - Online Home Store for Furniture, Decor, Outdoors & More","Shop Wayfair for A Zillion Things Home across all styles and budgets. 5,000 brands of furniture, lighting, cookware, and more. Free Shipping on most items.","Shop Wayfair for A Zillion Things Home across all styles and budgets. 5,000 brands of furniture, lighting, cookware, and more. Free Shipping on most items.",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,global_tier1,high|scanned_previous|top_1m|icp_1|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:37:51Z,11,active,high,site=active; homepage metadata present; public product/API signal present; docs/developer surface found; app/login surface found; recent content signal found,https://www.wayfair.com/ | https://developer.wayfair.com | https://www.wayfair.com/app | https://www.wayfair.com/blog,1,1,1,1,0,1,0,1,4,11,medium,category_term|consumer_term,,category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 16:07:11,ebay.ca,ebay.ca,top_1m,top_1m,ICP 1,1,,,,,,,,,,/app/data/raw/top-1m.csv.zip,0,0,low,No public API signal found,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:36Z,active,1,200,https,https://www.ebay.ca/,,2026-03-13T21:52:44Z,"Electronics, Cars, Fashion, Collectibles & More | eBay","Buy & sell electronics, cars, clothes, collectibles & more on eBay, the world's online marketplace. Top brands, low prices & free shipping on many items.","Buy & sell electronics, cars, clothes, collectibles & more on eBay, the world's online marketplace. Top brands, low prices & free shipping on many items.",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,review_later,low|scanned_previous|top_1m|icp_1|website_active,,,,,,,,2026-03-13T23:23:01Z,9,active,medium,site=active; homepage metadata present; docs/developer surface found; status surface found; app/login surface found; recent content signal found,https://www.ebay.ca/ | https://docs.ebay.ca | https://www.ebay.ca/status | https://www.ebay.ca/app | https://www.ebay.ca/news,1,1,0,1,1,1,0,1,3,10,high,marketplace_term|category_term|consumer_term,,marketplace_term|category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:48:21,home24.de,home24,hv_capital,vc_portfolio,ICP 1,7,,,consumer,"Berlin, Germany",exit,,"home24 is the leading furniture retailer in Germany, Brazil and select international markets. It offers consumers a wide variety of products in the Home and Furniture segment, with a general emphasis on top class service quality.","home24 is the leading furniture retailer in Germany, Brazil and select international markets. It offers consumers a wide variety of products in the Home and Furniture segment, with a general emphasis on top class service quality.",https://www.home24.de/,https://www.hvcapital.com/companies,1,0,high,Digital-first company with public API signal and no MCP endpoint detected,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:00Z,blocked,1,403,https,https://home24.de,,2026-03-13T21:53:01Z,home24,,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,23,germany_tier1,high|scanned_previous|vc_portfolio|hv_capital|icp_1|germany|eu|verified_api_no_mcp|website_active,,,,,,,,2026-03-13T23:25:39Z,11,active,high,site=blocked; homepage metadata present; public product/API signal present; docs/developer surface found; status surface found; app/login surface found; careers/jobs surface found,https://home24.de | https://home24.de/docs | https://home24.de/status | https://home24.de/login | https://home24.de/careers,1,1,1,1,1,1,1,0,4,10,medium,category_term|consumer_term,,category_term|consumer_term,0,
20260313T154441Z-ad9651bb,2026-03-13 15:53:01,kongessloejd.com,Konges Sløjd,project_a,vc_portfolio,ICP 1,6,,,,Copenhagen,Private Equity,,Apparel for babies and children,,https://kongessloejd.com/en-eu,https://www.project-a.vc/companies,0,0,low,No public API signal found,scanned_previous,data/master/unscanned_active_domains.txt,2026-03-13T15:30:07Z,active,1,200,https,https://kongessloejd.com,,2026-03-13T21:53:11Z,Konges Sljd | Official Brandsite and Online store &ndash; kongessloejd.com,Welcome to the official brandsite of Konges Sljd of Copenhagen. Browse the entire collection and shop online.,Welcome to the official brandsite of Konges Sljd of Copenhagen. Browse the entire collection and shop online.,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,review_later,low|scanned_previous|vc_portfolio|project_a|icp_1|eu|website_active,,,,,,,,2026-03-13T23:27:23Z,8,likely_active,high,site=active; homepage metadata present; docs/developer surface found; app/login surface found; recent content signal found,https://kongessloejd.com | https://kongessloejd.com/docs | https://kongessloejd.com/login | https://kongessloejd.com/news,1,1,0,1,0,1,0,1,3,10,medium,commerce_term|category_term,,commerce_term|category_term,0,
